apaeb	1-2004	11.396034946236556	14.469287634408609	-0.7304553885269733
apaeb	1-2005	13.130443548387088	14.898655010087444	-1.6582643814804232
apaeb	1-2007	12.928504201680683	15.406386554621808	-0.9925151074980185
apaeb	1-2009	-23.502531181217897	14.620174848688606	26.728592768108353
apaeb	1-2017	15.531942107034654	17.689643577673245	-0.7464507032832799
apaeb	1-2021	12.570900537634385	14.459394957983255	-1.6596814994078937
apaeb	1-2022	11.763944892473072	15.508036314727692	0.02040341151945846
apaeb	1-2023	14.822110215053776	16.34470588235284	-1.5359442729786785
apaeb	10-2003	21.05477150537634	24.582851378614652	1.8251378793705726
apaeb	10-2004	22.655745967741925	26.13467741935485	2.1241998918349445
apaeb	10-2005	20.7757056451613	24.613391655450894	2.0740474552902484
apaeb	10-2007	22.547244623655867	25.0745375042045	1.1489623808676974
apaeb	10-2009	22.32311827956993	23.38355749831882	-0.36663854917378913
apaeb	10-2017	22.513911290322543	25.173823924731277	1.2743321661976914
apaeb	10-2021	-8.224235807860287	25.981210084033492	26.134347449612186
apaeb	10-2022	20.207997311827967	23.289176470588178	1.1940645772324494
apaeb	10-2023	21.523151881720413	24.415702757229298	1.2914811712995977
apaeb	11-2003	18.120736366794024	21.150312717164653	0.6884844838742197
apaeb	11-2004	17.76549687282832	21.335024322446156	1.1511713285643346
apaeb	11-2005	17.194722222222264	19.951458333333342	0.2142370424172384
apaeb	11-2007	15.548750000000021	19.011149704758573	0.561903231688369
apaeb	11-2009	15.946666666666665	16.044386513729552	-2.716230126679122
apaeb	11-2017	17.336145833333354	20.488225078152162	0.6403396780240627
apaeb	11-2021	15.377881944444441	19.56351633078535	1.2479742725033631
apaeb	11-2022	17.889097222222215	19.77631944444448	-0.5042509395287524
apaeb	11-2023	16.640868055555543	20.127995831886	0.824165949278516
apaeb	12-2003	10.785147849462389	13.722782258064546	-0.9989410349087375
apaeb	12-2004	11.630477150537633	14.11896435776732	-1.2642299113699718
apaeb	12-2005	11.505846774193548	14.427486559139808	-0.8581843228451085
apaeb	12-2007	14.87372311827952	17.35201748486893	-0.5690198159643067
apaeb	12-2009	10.908467741935485	10.76785474108945	-4.05036648416994
apaeb	12-2017	13.754267473118295	16.952974789915984	-0.09208741170417767
apaeb	12-2021	17.53615591397853	19.770060483870953	-0.23433299319086132
apaeb	12-2022	14.102217741935496	17.521747899159664	0.20441428369132808
apaeb	12-2023	14.149395161290307	15.431283602150366	-1.9229663885031556
apaeb	2-2004	11.769062163133313	14.409698275862082	-1.0819388964689889
apaeb	2-2005	13.950483630952347	16.272300819061755	-0.926300711310585
apaeb	2-2007	12.20375744047619	14.434648306661726	-1.397138330584534
apaeb	2-2009	13.332329317269108	15.022925195385225	-1.6919700009325158
apaeb	2-2017	17.250186011904763	19.197432080386854	-0.5831896783189876
apaeb	2-2021	13.980617559523788	15.508857461853388	-1.713323896075451
apaeb	2-2022	14.197277135397199	16.39579143389195	-0.9959262467054302
apaeb	2-2023	17.47373511904761	19.31508941877791	-0.6404597273191932
apaeb	3-2003	18.564654333008736	20.27963709677417	-0.5295573641807749
apaeb	3-2004	16.90144489247311	18.958534946236583	-0.5491965572686368
apaeb	3-2005	15.472907563025169	18.0268325487559	-0.363067145778885
apaeb	3-2007	17.3047043010753	20.231159663865572	0.40787729241324655
apaeb	3-2009	16.296673387096774	19.620907563025252	0.5864103334398152
apaeb	3-2017	17.692338709677454	20.02063865546229	-0.10596800668560036
apaeb	3-2021	17.50255376344084	20.769378151260565	0.7912783887181725
apaeb	3-2022	18.109475806451574	20.373470073974314	-0.07954676021709162
apaeb	3-2023	18.91636424731186	21.757176470588302	0.6727686696429807
apaeb	4-2003	19.303958333333327	22.466574009728973	1.0788734705455454
apaeb	4-2004	16.930759162303662	22.127241139680354	2.596571192357221
apaeb	4-2005	18.09697916666666	21.032361111111115	0.5891229093494381
apaeb	4-2007	18.41350694444448	21.30962473940237	0.618703252696708
apaeb	4-2009	19.46961805555558	21.915213615838862	0.39788418761771993
apaeb	4-2017	21.329375000000038	24.299687499999916	1.3270965069605296
apaeb	4-2021	19.156666666666666	21.80607849947899	0.5336338285198039
apaeb	4-2022	20.64163194444441	22.641673856773103	0.2072424540019675
apaeb	4-2023	21.064618055555513	23.548975338659226	0.7835569046038451
apaeb	5-2003	24.669690860215038	27.410430686406492	1.8240393791675835
apaeb	5-2004	23.458938172043013	27.027370544720906	2.3883943590442627
apaeb	5-2005	22.32237903225808	25.414717741935345	1.665100156162179
apaeb	5-2007	23.178225806451586	25.847798319327783	1.4284798247460557
apaeb	5-2009	23.721807795698886	25.924747814391264	1.080075900029545
apaeb	5-2017	23.748756720430144	25.944018817204167	1.0782593437978498
apaeb	5-2021	23.350134408602074	25.93304201680667	1.3792048787438382
apaeb	5-2022	24.67167338709681	27.260686637495926	1.6727440011003338
apaeb	5-2023	23.572412634408543	26.30597414177428	1.5782040821657368
apaeb	6-2003	26.021249999999913	28.363585823488553	1.719598213365412
apaeb	6-2004	26.438680555555553	29.69006944444442	2.7194420305041653
apaeb	6-2005	26.16000000000002	28.6702571230022	1.9176975068855562
apaeb	6-2007	25.95253472222223	28.73547602501735	2.145258184629114
apaeb	6-2009	27.117083333333333	29.731729428172844	2.230251200143634
apaeb	6-2017	26.00090277777781	28.38786191536745	1.7597960258428493
apaeb	6-2021	26.335625000000068	28.766337854500552	1.87635151007688
apaeb	6-2022	27.91293463143255	30.08238359972205	1.958150979569595
apaeb	6-2023	26.69673611111114	28.137686696769656	0.9651305669777521
